class,comment,terms,text,id,created_at,location,state,uid,friends_count,followers_count,user_created_at,statuses_count
-1,,smok*,weed wednesday is tmo!...yay!...but fuck im sick!..i cant smoke!..ugh!,1929716504,Wed May 27 00:02:12 +0000 2009,douglasville,ga,22879872,55,36,Thu Mar 05 04:27:05 +0000 2009,165
-1,,smok*,"Electrical meter at swim meet/pool tonight was smoking, was told a few items were unplugged, smoke persisted...was told it would be ""ok"" :)",1931244504,Wed May 27 02:33:53 +0000 2009,"Marietta, Ga",ga,7331452,119,115,Sun Jul 08 18:26:55 +0000 2007,1093
-1,,smok*,@Phene helllll naw man..wtf u smokin...la & orlando!!,1931988601,Wed May 27 03:41:38 +0000 2009,"Atlanta, GA",ga,27374448,103,113,Sun Mar 29 03:48:17 +0000 2009,502
1,,"cig*,smok*",uhh..why does the house smell like pancakes?! how does the jobless roomate afford pancakes but not my cigs he smoked && my crackers he ate?!,1934196100,Wed May 27 09:27:33 +0000 2009,"lawrenceville, Ga",ga,27905836,55,31,Tue Mar 31 16:33:37 +0000 2009,248
-1,,smok*,watching smokey and the bandit.,1934990603,Wed May 27 12:07:56 +0000 2009,"T 33.648858,-85.295",ga,20125303,44,53,Thu Feb 05 07:16:52 +0000 2009,508
-1,,smok*,Power socket in the cube sparked and smoked at me when I tried to plug in the netbook this morning.  Fun times.,1936017504,Wed May 27 14:18:16 +0000 2009,"Atlanta, GA",ga,21327924,31,16,Thu Feb 19 19:03:44 +0000 2009,78
0,,smok*,"More students in 9th grade are successful at quitting smoking (23%), than in 10th grade (11%), 11th grade (9%), and 12th grade (10%),",1936355604,Wed May 27 14:55:04 +0000 2009,"Atlanta, GA",ga,24377775,3016,3207,Sat Mar 14 14:52:25 +0000 2009,1202
1,,"cig*,smok*",3 rd day of no more smoking...I still have cravings but I am not gonna give in to cigarettes.pray for me,1936506003,Wed May 27 15:10:36 +0000 2009,"Atlanta,Ga",ga,28185169,296,117,Wed Apr 01 20:19:07 +0000 2009,164
-1,,smok*,"@divadoll123 I want some of what yer smokin.Gubmint pay interest?!?Dont forget,there aint no SS 'Lock-Box' either.Bunch a theivin bastages",1937807000,Wed May 27 17:24:12 +0000 2009,"Atlanta, Ga",ga,28031362,1979,1728,Wed Apr 01 02:36:49 +0000 2009,4053
1,,smok*,Smokin in Jason's dungeon....good old times!!,1939716200,Wed May 27 21:09:17 +0000 2009,"Atlanta, GA",ga,36453035,69,25,Wed Apr 29 19:32:35 +0000 2009,77
0,,cig*,Gov. Charlie Crist signed a $1-per-pack cigarette tax hike Wednesday - the biggest of its kind in Florida history.New tax is $1.34 per pack,1948087902,Thu May 28 15:11:37 +0000 2009,"Atlanta, GA",ga,25835928,24,27,Sun Mar 22 16:07:20 +0000 2009,35
0,,smok*,Celebrity Death Match I'd like to see: Barack Obama vs Elizabeth II. She drove trucks in WW2. He smoked crack in Chicago. QE2 wins. #tcot,1948613003,Thu May 28 16:01:52 +0000 2009,"Columbus, GA",ga,17140660,321,282,Mon Nov 03 21:12:22 +0000 2008,842
-1,,cig*,HAVE A CIGAR - PINK FLOYD : Now Playing on #100.3 FM The Bulldog (#WPUP) - Listen online: http://thebulldogonline.com,1949330802,Thu May 28 17:09:29 +0000 2009,"Bogart, Georgia",ga,42706025,1,24,Tue May 26 20:03:44 +0000 2009,483
-1,,smok*,holy smokes at all the laundry... slow and steady though! Any1 wanna attempt a step class tonight at the Y with me?,1950155204,Thu May 28 18:28:29 +0000 2009,"Canton, Georgia",ga,21492344,31,31,Sat Feb 21 15:29:24 +0000 2009,224
1,,cig*,"Any recommendations for cigars? I've been enjoying about 1/week since about the beginning of May, so I'm a noob #cigars",1952364702,Thu May 28 22:02:28 +0000 2009,"Atlanta, Georgia",ga,15171797,6,8,Thu Jun 19 18:23:32 +0000 2008,159
-1,,smok*,"@_Savy boiiii I'm sippin lean, smokin sour deez,, n shootin dice !.. Nun mayja !..",1952462800,Thu May 28 22:12:07 +0000 2009,"iPhone 33.931137,-84.311340",ga,23033516,108,190,Fri Mar 06 05:07:57 +0000 2009,3127
-1,,smok*,"Check this video out -- Lock, stock and two smoking barrels (Funny scene) http://bit.ly/v09CP",1953328902,Thu May 28 23:40:39 +0000 2009,"Atlanta, Georgia",ga,18367347,1891,978,Thu Dec 25 00:02:29 +0000 2008,347
-1,,smok*,Haven't smoked weed in seven years. Might change soon. Fighting the urge though.,1956683000,Fri May 29 05:26:01 +0000 2009,"T 33.704444,-84.178036",ga,20442788,463,1128,Mon Feb 09 15:43:03 +0000 2009,4399
0,,smok*,"@TCBallew oh, why u smell like smoke?",1956781603,Fri May 29 05:40:31 +0000 2009,"Tifton, GA",ga,26957282,209,82,Fri Mar 27 05:26:58 +0000 2009,943
-1,,smok*,REAL PLAYAS LIKE TO SMOKE-AH WHOLE LOTTA WEED,1956105403,Fri May 29 04:11:55 +0000 2009,"Decatur, Georgia",ga,15891270,96,107,Mon Aug 18 13:14:57 +0000 2008,1350
-1,,smok*,@loveterr i'll probably have too ask you in person// hh is it 2pm yet m ready to smok lmao,1959251704,Fri May 29 12:53:58 +0000 2009,"T 33.922499,-84.340858",ga,21636642,174,369,Mon Feb 23 06:39:40 +0000 2009,3068
-1,,smok*,Saw a big truck smoking on the other side of the interstate this morning. So it goes.,1960171500,Fri May 29 14:32:16 +0000 2009,"Athens, GA",ga,19260824,61,25,Tue Jan 20 22:15:56 +0000 2009,291
1,,smok*,Good morning late start. smoking a Nub Maduro with coffee. #cigar #cigar #golf,1960458901,Fri May 29 14:59:53 +0000 2009,"Atlanta, Ga",ga,23348121,129,193,Sun Mar 08 20:11:47 +0000 2009,107
1,,nicotine,"2 days nicotine free,and no carbs! WTF am i thinking!!",1961376401,Fri May 29 16:24:30 +0000 2009,"iPhone 34.301407,-84.554169",ga,23472806,45,14,Mon Mar 09 18:09:34 +0000 2009,15
-1,,smok*,Trying to manually upgrade my phone. Crossing my fingers. Hoping smoke doesn't pour out the back.,1962467404,Fri May 29 18:05:28 +0000 2009,"Atlanta, GA",ga,37933669,59,213,Tue May 05 14:27:39 +0000 2009,95
-1,,smok*,i think my blackberry smoked cracked while i was sleep last night. this hoe Wiggin.,1963208302,Fri May 29 19:22:18 +0000 2009,"T 33.828566,-84.025983",ga,16648260,160,377,Wed Oct 08 13:10:02 +0000 2008,1271
-1,,smok*,;;if u gettin higher den Stone mt tonight wht u smokin on!?!?,1965652102,Fri May 29 23:17:56 +0000 2009,"iPhone 33.931137,-84.311340",ga,23033516,111,208,Fri Mar 06 05:07:57 +0000 2009,3635
1,,cig*,In the Club at Chops last night & ran into Big Mike of Buckhead Cigar. Will be carrying Primer Mundo at Buckhead Cigar.  on shelves soon!!,1970824001,Sat May 30 12:20:21 +0000 2009,"Atlanta, GA",ga,36738340,6,25,Thu Apr 30 18:46:30 +0000 2009,39
-1,,smok*,@king404 What!?! Stop it! You said they were gonna lose against the nuggets if they made it that far. Smh.  You need to go smoke.,1971606101,Sat May 30 14:29:17 +0000 2009,GA,ga,35512651,51,44,Sun Apr 26 17:25:43 +0000 2009,497
-1,,smok*,Gave a guy I used to smoke weed with my number at the gas station and he calling me already! I don't smoke weed anymore!! Leave me alone LOL,1973356402,Sat May 30 17:59:34 +0000 2009,"iPhone 33.578033,-84.456810",ga,20744834,772,888,Fri Feb 13 03:32:57 +0000 2009,9572
1,,tobacco,@JazzyBelle25 The Pink Lemonade tobacco is the bomb OMG... Loves It... :o),1974705704,Sat May 30 20:40:46 +0000 2009,"Atlanta, GA",ga,26641021,1240,2719,Thu Mar 26 00:29:59 +0000 2009,1373
0,,smok*,@Kromegmm I only met one man that don't smoke...all the others do..sooo it is what it is love lol..do you smoke?,1973526103,Sat May 30 18:19:19 +0000 2009,"Atlanta, GA",ga,37752207,372,206,Mon May 04 20:34:13 +0000 2009,811
-1,,smok*,Now Playing - SMOKIN' - Boston - Listen @ Rock103online.com,1978399903,Sun May 31 06:14:37 +0000 2009,"Columbus, GA",ga,25547397,85,140,Fri Mar 20 18:14:53 +0000 2009,4917
-1,,cig*,http://twitpic.com/6b7gi - Green nail cigar swag,1977216403,Sun May 31 03:24:20 +0000 2009,"Atlanta, GA",ga,23354282,164,2530,Sun Mar 08 21:05:23 +0000 2009,5245
-1,,smok*,No but really. Stay the fuck away from me. I want none of what the fuck you're smoking.,1983783700,Sun May 31 20:49:44 +0000 2009,"iPhone 33.848606,-84.356529",ga,17669732,36,124,Thu Nov 27 04:35:04 +0000 2008,809
-1,,smok*,"Great race today.  Congrats to Jimmie Johnson, and what about Smoke taking over the points lead! Awesome!",1984463603,Sun May 31 22:09:26 +0000 2009,"Atlanta, Ga",ga,15530124,41,10,Tue Jul 22 13:03:33 +0000 2008,118
1,,cig*,"running out of cigarettes and don't want to go to the  store.... what to do, what to do?",1985039400,Sun May 31 23:18:26 +0000 2009,Georgia,ga,19133926,118,186,Sun Jan 18 02:52:01 +0000 2009,1638
-1,,cig*,"Shower. My hair smells like ciggs, ickky :P",1913178802,Mon May 25 15:24:10 +0000 2009,"North Port, Florida",fl,34703005,19,42,Thu Apr 23 19:26:42 +0000 2009,238
1,,smok*,Going to Audrey's house to smoke up and drink beer.,1914391500,Mon May 25 17:40:16 +0000 2009,Florida,fl,17639417,16,21,Wed Nov 26 02:14:17 +0000 2008,80
1,,"camel,smok*",@justenluke - Ouch. But thats what you get for smoking Marlboro's. Camel Turkish Royals tasted better.,1916362201,Mon May 25 21:08:38 +0000 2009,Florida,fl,20193935,1002,1213,Thu Feb 05 22:02:27 +0000 2009,5259
0,,smok*,iPhone Application to help you Quit Smoking | iPhone News Updated: You all must have heard and read testimonials.. http://bit.ly/If7Cr,1917218904,Mon May 25 22:45:19 +0000 2009,Florida,fl,42442673,262,176,Mon May 25 17:08:51 +0000 2009,11
1,,cig*,@buckypg maybe we sneak off to vegas sometime...i buy u a cigar then,1917345601,Mon May 25 23:00:22 +0000 2009,"Ocala, Fl",fl,25818923,1142,829,Sun Mar 22 13:47:07 +0000 2009,2493
1,,smok*,Bored outta my mind bout to go smoke...,1917464104,Mon May 25 23:14:20 +0000 2009,"T 25.815816,-80.131842",fl,24261610,304,318,Fri Mar 13 21:44:31 +0000 2009,1267
1,,cig*,almost 3 years no cigarettes july 1,1920559900,Tue May 26 05:04:19 +0000 2009,"Sarasota, FL",fl,37364590,169,56,Sun May 03 04:33:45 +0000 2009,336
-1,,smok*,I really wish I could smoke some anthrax right now. @thrillaent know what I'm talking about.,1919673000,Tue May 26 03:19:05 +0000 2009,West Palm Beach,fl,37054515,61,61,Fri May 01 21:58:26 +0000 2009,556
1,,cig*,porch... cigarettes... suzanne... looking like a late night.  i'm okay with that.  tomorrow will be hard.,1919906703,Tue May 26 03:44:21 +0000 2009,"rockledge, fl",fl,27224576,17,46,Sat Mar 28 13:08:07 +0000 2009,311
-1,,smok*,"Home chillin. I really need this. Friends ova, grill's smokin with bbq, sun is up high! I'm greatful for my life! Live y'all.",1925866702,Tue May 26 17:39:16 +0000 2009,Miami Florida,fl,27423458,18,10,Sun Mar 29 13:29:11 +0000 2009,370
-1,,smok*,For my GOP friends hoping for a smoking gun on Soto...just remember the rules are different for the Nominees of the Sun King.,1928683400,Tue May 26 22:14:40 +0000 2009,"Tallahassee, Florida",fl,19084896,146,136,Fri Jan 16 20:50:17 +0000 2009,346
0,,smok*,was looking forward to my ex coming over to my house to smoke a bowl with me but she said she is too tired. sounds like when we were married,1930930900,Wed May 27 02:03:42 +0000 2009,"Fort Lauderdale, FL",fl,41465020,11,1,Wed May 20 22:18:47 +0000 2009,11
-1,,cig*,"#news #UAV http://cafecode.com/5z2d - CIGS gets airborne: Bye Aerospace to incorporate Ascent Solar thin ... PV Tech, UK Ascent Solar's  ...",1932321502,Wed May 27 04:14:19 +0000 2009,"Miami, FL",fl,24015393,959,774,Thu Mar 12 19:35:12 +0000 2009,806
-1,,smok*,@hippiekid42 im gonna smoke weed for the rest of my life! KMK is the shit,1933004303,Wed May 27 05:44:55 +0000 2009,FLORIDA,fl,30823549,422,396,Mon Apr 13 06:54:19 +0000 2009,2900
-1,,smok*,"Smoke detectors the night before, child awake between 1-3:30 this morn - will we ever get sleep again? Short work week off to a rough start.",1935093701,Wed May 27 12:23:58 +0000 2009,Midwest,fl,12708342,77,52,Sat Jan 26 03:41:25 +0000 2008,2076
0,,smok*,@m_harvey have you checked the bathroom? or i may have seen her smokin' up outside.,1935637804,Wed May 27 13:35:18 +0000 2009,"Orlando, FL",fl,21013213,76,75,Mon Feb 16 18:53:25 +0000 2009,868
1,,"cig*,smok*",My jeans reek of cigarette smoke from last night. Trying my best to ignore the stench.,1936760300,Wed May 27 15:37:02 +0000 2009,"Orlando, FL",fl,16668157,187,212,Thu Oct 09 15:57:15 +0000 2008,2287
-1,,smok*,Yes that is homemade bacon vodka which we made a rather smokey chocolate martini. http://yfrog.com/0ds4sj,1937795503,Wed May 27 17:23:00 +0000 2009,"Plantation, FL",fl,42317539,15,5,Mon May 25 00:59:56 +0000 2009,14
1,,smok*,Post Edited: Smoking and anxiety attacks (#url#) http://cli.gs/y2BNnn,1938059301,Wed May 27 17:50:14 +0000 2009,Florida,fl,42259072,243,162,Sun May 24 18:45:47 +0000 2009,6
1,,marlboro,"American tabacco is so much better. I got tired of thier Marlboro lights, aka, Gold Marlboro Original.",1938145904,Wed May 27 17:59:07 +0000 2009,"Gainesville, Fl",fl,22880955,26,39,Thu Mar 05 04:38:31 +0000 2009,997
-1,,smok*,And we thought our sauces were HOT! RT - Liquid smoke in cocktails? Gourmet proves it... mixology has gone too far. http://bit.ly/M1i8R,1938680702,Wed May 27 19:02:00 +0000 2009,"Edgewater, FL",fl,25288850,685,314,Thu Mar 19 13:15:50 +0000 2009,41
1,,smok*,@JackieM00N did her good deed for the day by telling me to stop smoking. now something amazing will happen to u in the near future,1942433200,Thu May 28 02:12:06 +0000 2009,"iPhone 26.364763,-80.133163",fl,21657515,113,175,Mon Feb 23 14:51:27 +0000 2009,595
0,,cig*,"Check out our latest article - ""The Future of Electronic Cigarettes"" http://bit.ly/i63SF  look for updated news and reviews on our blog",1944237102,Thu May 28 05:28:07 +0000 2009,Florida,fl,32639396,1553,1458,Fri Apr 17 22:51:05 +0000 2009,611
1,,smok*,I'ma smoke while i take out the trash. everything is so wrong right now.,1944240304,Thu May 28 05:28:35 +0000 2009,"Kissimmee, FL",fl,40799709,44,13,Mon May 18 03:01:52 +0000 2009,41
-1,,smok*,@teyanataylor whats smokin?  (teyanataylor live > http://ustre.am/3aGD),1943606203,Thu May 28 04:09:00 +0000 2009,"Tallahassee, fl",fl,26682114,69,24,Thu Mar 26 03:47:08 +0000 2009,46
0,,cig*,"Check out our latest article - ""The Future of Electronic Cigarettes"" http://bit.ly/i63SF  look for updated news and reviews on our blog",1952145500,Thu May 28 21:40:20 +0000 2009,Florida,fl,32639396,1555,1459,Fri Apr 17 22:51:05 +0000 2009,619
0,,cig*,Just saw an old assss lady take the longest drag from a cig that i think is humanly possible! Guiness records where u at??!,1951986801,Thu May 28 21:24:48 +0000 2009,"Orlando, Fl",fl,33456270,23,18,Mon Apr 20 07:41:13 +0000 2009,104
-1,,smok*,@savvybaby Try a sausage. One's that's smoked.,1952807704,Thu May 28 22:46:38 +0000 2009,"Fort Pierce, Florida",fl,41369676,292,163,Wed May 20 14:34:06 +0000 2009,1521
0,,smok*,I think the last speller Ramya Auroprem is a smoker.,1954415101,Fri May 29 01:24:21 +0000 2009,"iPhone 27.922272,-82.312241",fl,25168070,318,132,Wed Mar 18 22:11:31 +0000 2009,270
-1,,smok*,Mr Southern Smoke DJ SMALLZ & Bigg Jigg Preview http://bit.ly/6EirE16,1957801001,Fri May 29 08:39:38 +0000 2009,Florida,fl,18537355,1510,417,Thu Jan 01 21:57:22 +0000 2009,134
-1,,smok*,"@HubiesesWilcox yeah, Marina. You know she out of the south so her team aint as hot. Southern girls the hottest thangs smokin. u kno that!",1961265503,Fri May 29 16:14:09 +0000 2009,Florida,fl,23316379,156,133,Sun Mar 08 15:12:25 +0000 2009,772
-1,,smok*,"Salmon, Smoked Salmon, Avocado and Asparagus Pasta; The good fats ...: The majority of people, when diagnosed wi.. http://bit.ly/12So5j",1961914302,Fri May 29 17:14:10 +0000 2009,"Clearwater, FL",fl,26344731,1469,1896,Tue Mar 24 22:41:47 +0000 2009,908
1,,smok*,"in charlotte. 1hour layover. there's a bojangles here, but no smoking lounge. huh.",1962163801,Fri May 29 17:37:19 +0000 2009,"lake county, florida",fl,17665978,120,141,Thu Nov 27 01:39:14 +0000 2008,775
-1,,smok*,New post: Spy Shots: Honda CrossTour caught in the Smokies (http://cli.gs/75qe4y),1963148402,Fri May 29 19:16:38 +0000 2009,Florida,fl,25146549,56,166,Wed Mar 18 20:27:51 +0000 2009,1316
-1,,cig*,"@windwardskies  I would think is becuz weed gives you reaction , it's like being drunk and cigarettes is worse but doesn't do that to you",1964349201,Fri May 29 21:05:47 +0000 2009,"iPhone 27.673370,-80.402779",fl,27377008,73,74,Sun Mar 29 04:06:23 +0000 2009,630
0,,cig*,"@MarksDrawings Looks amazing!!! Showed my 3 girls(10,8,6) your drawings. They wanted to argue with me the cigs and lighter were real!! lol",1964591401,Fri May 29 21:28:58 +0000 2009,Florida,fl,32389375,91,33,Fri Apr 17 12:45:02 +0000 2009,204
-1,,smok*,@Jazzy813 wat kinda weed u smokin over there?,1964939804,Fri May 29 22:03:37 +0000 2009,"iPhone 25.682213,-80.394539",fl,27684540,17,18,Mon Mar 30 17:21:38 +0000 2009,50
-1,,smok*,SMOKIN' IN THE BOY'S ROOM - BROWNSVILLE STATION : Now Playing on #96.9 FM The Eagle (#WJGL) - Listen online: http://969theeagle.com,1965894601,Fri May 29 23:44:28 +0000 2009,"Jacksonville, Florida",fl,42676371,1,57,Tue May 26 17:49:34 +0000 2009,881
0,,smok*,"Homemade bacon cheeseburgers are the shit . Grub, smoke ,sleep that's what's up",1966880004,Sat May 30 01:34:06 +0000 2009,florida,fl,37935077,15,11,Tue May 05 14:34:54 +0000 2009,77
-1,,camel,@Domthe10 a GAP and Camel Toe are seperate....Camel Toe is another topic....mhmmmmmm...!,1968145104,Sat May 30 03:50:47 +0000 2009,"T 25.641937,-80.375038",fl,23595433,183,1016,Tue Mar 10 14:11:57 +0000 2009,8424
0,,smok*,I've never heard of that. I don't smoke and I'm vegan.. RT @dildorium Why are vegan/organic food people usually heavy smokers?,1967207202,Sat May 30 02:09:45 +0000 2009,"Miami, FL",fl,14263046,283,950,Mon Mar 31 02:59:27 +0000 2008,1830
-1,,smok*,@JayandJack Have you seen the Smoke Monster is getting it's own ABC spinoff show? Great article from the Onion: http://is.gd/JwX6,1967274404,Sat May 30 02:16:52 +0000 2009,"Pensacola, FL",fl,14478791,113,259,Tue Apr 22 19:05:57 +0000 2008,5183
0,,"cig*,smok*",the bro dude driving next to me had his windows down smoking a cig listening to livin' on a prayer. oh yeahhh,1969038403,Sat May 30 05:51:55 +0000 2009,"iPhone 28.540497,-81.149567",fl,19213024,98,513,Tue Jan 20 01:22:23 +0000 2009,796
-1,,smok*,Ppl smoke da weed in union park NY...hmm imnteresting at 2am,1969108700,Sat May 30 06:03:12 +0000 2009,"Temple Terrace, FL",fl,28696856,42,44,Sat Apr 04 00:26:56 +0000 2009,292
-1,,smok*,"@OrlandoReport : Depends on what cut of meat. O'Boys, Smokey Bones, or Bubbalou's. We smoke our own so we enjoy ours the best!",1971953300,Sat May 30 15:15:02 +0000 2009,FL,fl,35264187,122,64,Sat Apr 25 17:36:32 +0000 2009,15
-1,,cig*,@rkref Follow in LIddy's footsteps? Does he plan on office break-ins? Holding cig lighter flame to his palm? Criminal conviction??,1972184803,Sat May 30 15:44:03 +0000 2009,"Tampa, FL",fl,17340590,1480,1630,Wed Nov 12 15:00:49 +0000 2008,15858
-1,,smok*,@ChefMark see if you can find guava wood smoked salt in Hawaii www.tikispice.com,1972534404,Sat May 30 16:24:24 +0000 2009,"Tampa, Florida",fl,10329052,14172,12947,Sat Nov 17 10:12:34 +0000 2007,6387
1,,smok*,After this pack I am going quit smoking again... Hopefully.,1974100401,Sat May 30 19:26:30 +0000 2009,"Palm Bay, FL",fl,25207050,18,22,Thu Mar 19 01:30:01 +0000 2009,96
1,,cig*,"Going to downtown disney...maybe buy a cigar, take in some dancing at the cuban cafe, maybe get my hair done like a princess...or not..",1974137101,Sat May 30 19:30:56 +0000 2009,Florida,fl,15807094,119,129,Mon Aug 11 11:14:32 +0000 2008,1332
0,,cig*,Back from adventure island. I watched a kid pee in the kiddie play area & a man that thought his cig was more important than his kids.,1973645100,Sat May 30 18:33:19 +0000 2009,"Tampa, FL",fl,15449125,116,119,Wed Jul 16 01:57:25 +0000 2008,3604
